name,path,split,family_id,archetype,family_origin,heldout_compositional,variant_index,engagement_class,initial_min_cross_distance,terrain,formation,layout,num_allies,num_enemies,ally_value,enemy_value,ally_value_ratio,difficulty_proxy,static_difficulty_score,ally_composition,enemy_composition,sha256
r2g_blind_compositional_1784,configs/blind_compositional/r2g_blind_compositional_1784.json,blind_compositional,mmm_vs_stalker_zealot_01,mmm_vs_stalker_zealot,legacy_r2_1300,True,4,immediate,5.4665,OCTAGON,staggered,diag_down,7,4,525,450,1.1667,moderate_advantage,0.378788,"{""MARAUDER"": 2, ""MARINE"": 4, ""MEDIVAC"": 1}","{""STALKER"": 2, ""ZEALOT"": 2}",221836c20b6a388b4f8c12f8f48fb12fb573879e6ea28679b0332b495bf94a90
r2g_blind_compositional_1785,configs/blind_compositional/r2g_blind_compositional_1785.json,blind_compositional,mmm_vs_stalker_zealot_01,mmm_vs_stalker_zealot,legacy_r2_1300,True,5,near,8.8038,SIMPLE,type_split,diag_up,7,4,525,450,1.1667,moderate_advantage,0.378788,"{""MARAUDER"": 2, ""MARINE"": 4, ""MEDIVAC"": 1}","{""STALKER"": 2, ""ZEALOT"": 2}",0d79b38c602ba5b0da20b77d8af657c76fbffa5ba8e3d9ea8a63769fa512df52
r2g_blind_compositional_1786,configs/blind_compositional/r2g_blind_compositional_1786.json,blind_compositional,mmm_vs_stalker_zealot_01,mmm_vs_stalker_zealot,legacy_r2_1300,True,6,far,16.8825,SIMPLE,compact,horizontal,7,4,525,450,1.1667,moderate_advantage,0.378788,"{""MARAUDER"": 2, ""MARINE"": 4, ""MEDIVAC"": 1}","{""STALKER"": 2, ""ZEALOT"": 2}",81bfbc0f678a12d4a45e2cd1ae8ba25380948c3c31d3b5a708225a32ffad93e0
r2g_blind_compositional_1787,configs/blind_compositional/r2g_blind_compositional_1787.json,blind_compositional,mmm_vs_stalker_zealot_01,mmm_vs_stalker_zealot,legacy_r2_1300,True,7,medium,12.6909,SIMPLE,split,diag_down,7,4,525,450,1.1667,moderate_advantage,0.378788,"{""MARAUDER"": 2, ""MARINE"": 4, ""MEDIVAC"": 1}","{""STALKER"": 2, ""ZEALOT"": 2}",f30102b5c7e01a17b1ebe16195372d6eb07eefd50695118d39f7186935d07f71
r2g_blind_compositional_1788,configs/blind_compositional/r2g_blind_compositional_1788.json,blind_compositional,mmm_vs_stalker_zealot_01,mmm_vs_stalker_zealot,legacy_r2_1300,True,8,immediate,5.5475,NARROW,staggered,narrow_same_side,7,4,525,450,1.1667,moderate_advantage,0.378788,"{""MARAUDER"": 2, ""MARINE"": 4, ""MEDIVAC"": 1}","{""STALKER"": 2, ""ZEALOT"": 2}",6a3d436be437f52e60f4be6b06d34134563927af82757de2bd410b5ae56ca549
r2g_blind_compositional_1789,configs/blind_compositional/r2g_blind_compositional_1789.json,blind_compositional,mmm_vs_stalker_zealot_01,mmm_vs_stalker_zealot,legacy_r2_1300,True,9,near,8.7041,NARROW,compact,narrow_same_side,7,4,525,450,1.1667,moderate_advantage,0.378788,"{""MARAUDER"": 2, ""MARINE"": 4, ""MEDIVAC"": 1}","{""STALKER"": 2, ""ZEALOT"": 2}",1203521df0aa9644c77cf8cb8df0886d9b915c831840d86f876aebf67f31912a
r2g_blind_compositional_1790,configs/blind_compositional/r2g_blind_compositional_1790.json,blind_compositional,mmm_vs_stalker_zealot_01,mmm_vs_stalker_zealot,legacy_r2_1300,True,10,immediate,5.5855,OCTAGON,compact,horizontal,7,4,525,450,1.1667,moderate_advantage,0.378788,"{""MARAUDER"": 2, ""MARINE"": 4, ""MEDIVAC"": 1}","{""STALKER"": 2, ""ZEALOT"": 2}",0579b8aca66b21f82add2450351676dc2488ed34de08abbf1beaf192cbaacb9b
r2g_blind_compositional_1791,configs/blind_compositional/r2g_blind_compositional_1791.json,blind_compositional,mmm_vs_stalker_zealot_02,mmm_vs_stalker_zealot,legacy_r2_1300,True,1,near,8.8327,NARROW,split,narrow_same_side,9,5,675,575,1.1739,moderate_advantage,0.365613,"{""MARAUDER"": 3, ""MARINE"": 5, ""MEDIVAC"": 1}","{""STALKER"": 3, ""ZEALOT"": 2}",8689541813706d27d96b1facc7d209d9e8adfa38aa2cd440ce1278d9da4d70eb
r2g_blind_compositional_1792,configs/blind_compositional/r2g_blind_compositional_1792.json,blind_compositional,mmm_vs_stalker_zealot_02,mmm_vs_stalker_zealot,legacy_r2_1300,True,2,medium,12.9701,OCTAGON,staggered,diag_up,9,5,675,575,1.1739,moderate_advantage,0.365613,"{""MARAUDER"": 3, ""MARINE"": 5, ""MEDIVAC"": 1}","{""STALKER"": 3, ""ZEALOT"": 2}",7f9c5eb50715ff78538e72c2a4f66f614896afc843bb7fc1f8277cfb9f3352b9
r2g_blind_compositional_1793,configs/blind_compositional/r2g_blind_compositional_1793.json,blind_compositional,mmm_vs_stalker_zealot_02,mmm_vs_stalker_zealot,legacy_r2_1300,True,3,far,16.8786,SIMPLE,type_split,horizontal,9,5,675,575,1.1739,moderate_advantage,0.365613,"{""MARAUDER"": 3, ""MARINE"": 5, ""MEDIVAC"": 1}","{""STALKER"": 3, ""ZEALOT"": 2}",f490164cd65ea204e1fc4f6b7cdfdcaee7e9fb276683a636f7daae5dfc6da18b
r2g_blind_compositional_1794,configs/blind_compositional/r2g_blind_compositional_1794.json,blind_compositional,mmm_vs_stalker_zealot_02,mmm_vs_stalker_zealot,legacy_r2_1300,True,4,near,8.8728,OCTAGON,compact,vertical,9,5,675,575,1.1739,moderate_advantage,0.365613,"{""MARAUDER"": 3, ""MARINE"": 5, ""MEDIVAC"": 1}","{""STALKER"": 3, ""ZEALOT"": 2}",f9ae0b746fe8705fbc9bc9525ee1486384000d5f3de0430c632104f73ecde3b4
r2g_blind_compositional_1795,configs/blind_compositional/r2g_blind_compositional_1795.json,blind_compositional,mmm_vs_stalker_zealot_02,mmm_vs_stalker_zealot,legacy_r2_1300,True,5,medium,12.894,NARROW,split,narrow_cross_gate,9,5,675,575,1.1739,moderate_advantage,0.365613,"{""MARAUDER"": 3, ""MARINE"": 5, ""MEDIVAC"": 1}","{""STALKER"": 3, ""ZEALOT"": 2}",af02e7cf0212188925476d10b57e78f87e82d37cf110b1ea0a9f7ea3d6b4e762
r2g_blind_compositional_1796,configs/blind_compositional/r2g_blind_compositional_1796.json,blind_compositional,mmm_vs_stalker_zealot_02,mmm_vs_stalker_zealot,legacy_r2_1300,True,6,immediate,5.3549,OCTAGON,staggered,diag_down,9,5,675,575,1.1739,moderate_advantage,0.365613,"{""MARAUDER"": 3, ""MARINE"": 5, ""MEDIVAC"": 1}","{""STALKER"": 3, ""ZEALOT"": 2}",ef98673fe928807c0ec59116755a517cf7d5468dc13f34a020512bed4e971813
r2g_blind_compositional_1797,configs/blind_compositional/r2g_blind_compositional_1797.json,blind_compositional,mmm_vs_stalker_zealot_02,mmm_vs_stalker_zealot,legacy_r2_1300,True,7,near,8.7331,SIMPLE,type_split,diag_up,9,5,675,575,1.1739,moderate_advantage,0.365613,"{""MARAUDER"": 3, ""MARINE"": 5, ""MEDIVAC"": 1}","{""STALKER"": 3, ""ZEALOT"": 2}",e7a3ebac87cf025273ecd9bf66c72ab124915c2d3a6b9c6c2dad5fa35f19456a
r2g_blind_compositional_1798,configs/blind_compositional/r2g_blind_compositional_1798.json,blind_compositional,mmm_vs_stalker_zealot_02,mmm_vs_stalker_zealot,legacy_r2_1300,True,8,far,16.9187,SIMPLE,compact,horizontal,9,5,675,575,1.1739,moderate_advantage,0.365613,"{""MARAUDER"": 3, ""MARINE"": 5, ""MEDIVAC"": 1}","{""STALKER"": 3, ""ZEALOT"": 2}",735e34e7c9ff9603961f580edf1b83f40de4841b5023bd92f9ff7070e471ec90
r2g_blind_compositional_1799,configs/blind_compositional/r2g_blind_compositional_1799.json,blind_compositional,mmm_vs_stalker_zealot_02,mmm_vs_stalker_zealot,legacy_r2_1300,True,9,medium,12.7835,SIMPLE,split,diag_down,9,5,675,575,1.1739,moderate_advantage,0.365613,"{""MARAUDER"": 3, ""MARINE"": 5, ""MEDIVAC"": 1}","{""STALKER"": 3, ""ZEALOT"": 2}",93af4e0322304d917f26c503893a6804dd5439494f23cce4075f5fcd7f48e53a
r2g_blind_compositional_1800,configs/blind_compositional/r2g_blind_compositional_1800.json,blind_compositional,mmm_vs_stalker_zealot_02,mmm_vs_stalker_zealot,legacy_r2_1300,True,10,immediate,5.2754,NARROW,staggered,narrow_same_side,9,5,675,575,1.1739,moderate_advantage,0.365613,"{""MARAUDER"": 3, ""MARINE"": 5, ""MEDIVAC"": 1}","{""STALKER"": 3, ""ZEALOT"": 2}",1cb596c75e26463d4bc6543240479c50e1e17ce9e5e04d14ca997ca8213e288f
r2g_blind_compositional_1801,configs/blind_compositional/r2g_blind_compositional_1801.json,blind_compositional,stalker_zealot_vs_mmm_01,stalker_zealot_vs_mmm,legacy_r2_1300,True,1,near,8.6838,NARROW,compact,narrow_same_side,5,5,575,375,1.5333,strong_advantage,0.0,"{""STALKER"": 3, ""ZEALOT"": 2}","{""MARAUDER"": 1, ""MARINE"": 3, ""MEDIVAC"": 1}",cd11fc0344bec37a0fe27e75a4c205823d10cc4b85610d02f389fdb72402fe7f
r2g_blind_compositional_1802,configs/blind_compositional/r2g_blind_compositional_1802.json,blind_compositional,stalker_zealot_vs_mmm_01,stalker_zealot_vs_mmm,legacy_r2_1300,True,2,immediate,5.2254,OCTAGON,compact,horizontal,5,5,575,375,1.5333,strong_advantage,0.0,"{""STALKER"": 3, ""ZEALOT"": 2}","{""MARAUDER"": 1, ""MARINE"": 3, ""MEDIVAC"": 1}",064dfd83f0e70892515c740421db14b4acb5b203ccf9e4fc2af2cd0828e1cf22
r2g_blind_compositional_1803,configs/blind_compositional/r2g_blind_compositional_1803.json,blind_compositional,stalker_zealot_vs_mmm_01,stalker_zealot_vs_mmm,legacy_r2_1300,True,3,near,8.9179,NARROW,split,narrow_same_side,5,5,575,375,1.5333,strong_advantage,0.0,"{""STALKER"": 3, ""ZEALOT"": 2}","{""MARAUDER"": 1, ""MARINE"": 3, ""MEDIVAC"": 1}",4cbdf9bcbeb57bab1629d1d3f94ebf983bf835045f6964f4c86bf52c7aac4055
r2g_blind_compositional_1804,configs/blind_compositional/r2g_blind_compositional_1804.json,blind_compositional,stalker_zealot_vs_mmm_01,stalker_zealot_vs_mmm,legacy_r2_1300,True,4,medium,12.6874,OCTAGON,staggered,diag_up,5,5,575,375,1.5333,strong_advantage,0.0,"{""STALKER"": 3, ""ZEALOT"": 2}","{""MARAUDER"": 1, ""MARINE"": 3, ""MEDIVAC"": 1}",656471690739514d3741d9f73f0d9c926ec486d1f186530bb170e88d645d92bf
r2g_blind_compositional_1805,configs/blind_compositional/r2g_blind_compositional_1805.json,blind_compositional,stalker_zealot_vs_mmm_01,stalker_zealot_vs_mmm,legacy_r2_1300,True,5,far,17.0446,SIMPLE,type_split,horizontal,5,5,575,375,1.5333,strong_advantage,0.0,"{""STALKER"": 3, ""ZEALOT"": 2}","{""MARAUDER"": 1, ""MARINE"": 3, ""MEDIVAC"": 1}",078a9bde850e4b76504c171f3a7531478304e0c73e3de92cb84348a0ce1a5905
r2g_blind_compositional_1806,configs/blind_compositional/r2g_blind_compositional_1806.json,blind_compositional,stalker_zealot_vs_mmm_01,stalker_zealot_vs_mmm,legacy_r2_1300,True,6,near,8.7737,OCTAGON,compact,vertical,5,5,575,375,1.5333,strong_advantage,0.0,"{""STALKER"": 3, ""ZEALOT"": 2}","{""MARAUDER"": 1, ""MARINE"": 3, ""MEDIVAC"": 1}",b39ba77cdfafd75719400fa88cf9f7c105c4c8f01480ba0d5100af15f58a8f40
r2g_blind_compositional_1807,configs/blind_compositional/r2g_blind_compositional_1807.json,blind_compositional,stalker_zealot_vs_mmm_01,stalker_zealot_vs_mmm,legacy_r2_1300,True,7,medium,12.7041,NARROW,split,narrow_cross_gate,5,5,575,375,1.5333,strong_advantage,0.0,"{""STALKER"": 3, ""ZEALOT"": 2}","{""MARAUDER"": 1, ""MARINE"": 3, ""MEDIVAC"": 1}",97c14a4e59b8692a823ad17a6da89e5063187b054f0ed2009df3d4ac16be549e
r2g_blind_compositional_1808,configs/blind_compositional/r2g_blind_compositional_1808.json,blind_compositional,stalker_zealot_vs_mmm_01,stalker_zealot_vs_mmm,legacy_r2_1300,True,8,immediate,5.5526,OCTAGON,staggered,diag_down,5,5,575,375,1.5333,strong_advantage,0.0,"{""STALKER"": 3, ""ZEALOT"": 2}","{""MARAUDER"": 1, ""MARINE"": 3, ""MEDIVAC"": 1}",3b419325aaa31b8cbc4cea17c04ada890f660e43ac5de4dd9f7bd784a0db7f7c
r2g_blind_compositional_1809,configs/blind_compositional/r2g_blind_compositional_1809.json,blind_compositional,stalker_zealot_vs_mmm_01,stalker_zealot_vs_mmm,legacy_r2_1300,True,9,near,8.9333,SIMPLE,type_split,diag_up,5,5,575,375,1.5333,strong_advantage,0.0,"{""STALKER"": 3, ""ZEALOT"": 2}","{""MARAUDER"": 1, ""MARINE"": 3, ""MEDIVAC"": 1}",b9643dc116d0ed5d3e911c12ef69ff4f4c6a960358511ddc3b8b74c32b90e406
r2g_blind_compositional_1810,configs/blind_compositional/r2g_blind_compositional_1810.json,blind_compositional,stalker_zealot_vs_mmm_01,stalker_zealot_vs_mmm,legacy_r2_1300,True,10,far,16.9984,SIMPLE,compact,horizontal,5,5,575,375,1.5333,strong_advantage,0.0,"{""STALKER"": 3, ""ZEALOT"": 2}","{""MARAUDER"": 1, ""MARINE"": 3, ""MEDIVAC"": 1}",17f4bd60b3c75a7f296658da08cbaea869e83be74a5abbb176b4b58c17526c54
r2g_blind_compositional_1811,configs/blind_compositional/r2g_blind_compositional_1811.json,blind_compositional,stalker_zealot_vs_mmm_02,stalker_zealot_vs_mmm,legacy_r2_1300,True,1,medium,12.6165,SIMPLE,split,diag_down,7,7,800,525,1.5238,strong_advantage,0.0,"{""STALKER"": 4, ""ZEALOT"": 3}","{""MARAUDER"": 2, ""MARINE"": 4, ""MEDIVAC"": 1}",da6e6f0b35b8067499380ccebe5aa1aafb80419da57d0a0fcbf976796c004bda
r2g_blind_compositional_1812,configs/blind_compositional/r2g_blind_compositional_1812.json,blind_compositional,stalker_zealot_vs_mmm_02,stalker_zealot_vs_mmm,legacy_r2_1300,True,2,immediate,5.3133,NARROW,staggered,narrow_same_side,7,7,800,525,1.5238,strong_advantage,0.0,"{""STALKER"": 4, ""ZEALOT"": 3}","{""MARAUDER"": 2, ""MARINE"": 4, ""MEDIVAC"": 1}",b028ff5309b574bbb93b4a59a24d2fd6d8adfd108ebe826e6649930ab560aaa5
r2g_blind_compositional_1813,configs/blind_compositional/r2g_blind_compositional_1813.json,blind_compositional,stalker_zealot_vs_mmm_02,stalker_zealot_vs_mmm,legacy_r2_1300,True,3,near,8.8096,NARROW,compact,narrow_same_side,7,7,800,525,1.5238,strong_advantage,0.0,"{""STALKER"": 4, ""ZEALOT"": 3}","{""MARAUDER"": 2, ""MARINE"": 4, ""MEDIVAC"": 1}",613f10a6b7fb49043ce016f75928f8f6bda3f8b6d0b3f20bf9751c078406da91
r2g_blind_compositional_1814,configs/blind_compositional/r2g_blind_compositional_1814.json,blind_compositional,stalker_zealot_vs_mmm_02,stalker_zealot_vs_mmm,legacy_r2_1300,True,4,immediate,5.3126,OCTAGON,compact,horizontal,7,7,800,525,1.5238,strong_advantage,0.0,"{""STALKER"": 4, ""ZEALOT"": 3}","{""MARAUDER"": 2, ""MARINE"": 4, ""MEDIVAC"": 1}",1dfb4f50bab4af2e777853fb4a701ffb171412de3365c03f2d712ba408d35d17
r2g_blind_compositional_1815,configs/blind_compositional/r2g_blind_compositional_1815.json,blind_compositional,stalker_zealot_vs_mmm_02,stalker_zealot_vs_mmm,legacy_r2_1300,True,5,near,8.6381,NARROW,split,narrow_same_side,7,7,800,525,1.5238,strong_advantage,0.0,"{""STALKER"": 4, ""ZEALOT"": 3}","{""MARAUDER"": 2, ""MARINE"": 4, ""MEDIVAC"": 1}",2ef7cf81f5bbb4c4ebbf051a4d2e0b530df9181780c437f11dd1c1ac97982818
r2g_blind_compositional_1816,configs/blind_compositional/r2g_blind_compositional_1816.json,blind_compositional,stalker_zealot_vs_mmm_02,stalker_zealot_vs_mmm,legacy_r2_1300,True,6,medium,12.9565,OCTAGON,staggered,diag_up,7,7,800,525,1.5238,strong_advantage,0.0,"{""STALKER"": 4, ""ZEALOT"": 3}","{""MARAUDER"": 2, ""MARINE"": 4, ""MEDIVAC"": 1}",94476e86970aa44cea57a5fa5532eecc1d8366beab37efb552353e9d9fea037b
r2g_blind_compositional_1817,configs/blind_compositional/r2g_blind_compositional_1817.json,blind_compositional,stalker_zealot_vs_mmm_02,stalker_zealot_vs_mmm,legacy_r2_1300,True,7,far,17.1463,SIMPLE,type_split,horizontal,7,7,800,525,1.5238,strong_advantage,0.0,"{""STALKER"": 4, ""ZEALOT"": 3}","{""MARAUDER"": 2, ""MARINE"": 4, ""MEDIVAC"": 1}",c8eb9ef8994433590d90adb07bc91c4d85d0e02f8502065621c2e8373d5bc920
r2g_blind_compositional_1818,configs/blind_compositional/r2g_blind_compositional_1818.json,blind_compositional,stalker_zealot_vs_mmm_02,stalker_zealot_vs_mmm,legacy_r2_1300,True,8,near,8.6428,OCTAGON,compact,vertical,7,7,800,525,1.5238,strong_advantage,0.0,"{""STALKER"": 4, ""ZEALOT"": 3}","{""MARAUDER"": 2, ""MARINE"": 4, ""MEDIVAC"": 1}",be20a2c0b7ba2809495a31d08b9f308ecbe2266545f94f845aeeaaeba1f6f8cd
r2g_blind_compositional_1819,configs/blind_compositional/r2g_blind_compositional_1819.json,blind_compositional,stalker_zealot_vs_mmm_02,stalker_zealot_vs_mmm,legacy_r2_1300,True,9,medium,12.8404,NARROW,split,narrow_cross_gate,7,7,800,525,1.5238,strong_advantage,0.0,"{""STALKER"": 4, ""ZEALOT"": 3}","{""MARAUDER"": 2, ""MARINE"": 4, ""MEDIVAC"": 1}",56333198f6cc54377ae348fd766b6f7e406ca9fa5290f8d20b5e0adb4f40cdd4
r2g_blind_compositional_1820,configs/blind_compositional/r2g_blind_compositional_1820.json,blind_compositional,stalker_zealot_vs_mmm_02,stalker_zealot_vs_mmm,legacy_r2_1300,True,10,immediate,5.5159,OCTAGON,staggered,diag_down,7,7,800,525,1.5238,strong_advantage,0.0,"{""STALKER"": 4, ""ZEALOT"": 3}","{""MARAUDER"": 2, ""MARINE"": 4, ""MEDIVAC"": 1}",1e2277b65a06a75151f2d34ed389d63ad10f1a991a475194b0a690123a9c3934
r2g_blind_compositional_1821,configs/blind_compositional/r2g_blind_compositional_1821.json,blind_compositional,colossus_zealot_vs_swarm_01,colossus_zealot_vs_swarm,legacy_r2_1300,True,1,near,8.8276,SIMPLE,type_split,diag_up,3,10,500,350,1.4286,strong_advantage,0.0,"{""COLOSSUS"": 1, ""ZEALOT"": 2}","{""BANELING"": 4, ""ZERGLING"": 6}",3b39509f7b5c371dfc60b4c7b7b7a03b98294dcc7c7b1ec156f47e345caa10c1
r2g_blind_compositional_1822,configs/blind_compositional/r2g_blind_compositional_1822.json,blind_compositional,colossus_zealot_vs_swarm_01,colossus_zealot_vs_swarm,legacy_r2_1300,True,2,far,17.1608,SIMPLE,compact,horizontal,3,10,500,350,1.4286,strong_advantage,0.0,"{""COLOSSUS"": 1, ""ZEALOT"": 2}","{""BANELING"": 4, ""ZERGLING"": 6}",8f77936caaa2399cf97f6730651bb575a22dca91b4747f5fe16f406827974ef3
r2g_blind_compositional_1823,configs/blind_compositional/r2g_blind_compositional_1823.json,blind_compositional,colossus_zealot_vs_swarm_01,colossus_zealot_vs_swarm,legacy_r2_1300,True,3,medium,12.9838,SIMPLE,split,diag_down,3,10,500,350,1.4286,strong_advantage,0.0,"{""COLOSSUS"": 1, ""ZEALOT"": 2}","{""BANELING"": 4, ""ZERGLING"": 6}",4cddde4c69948796126ff7a3df715e021432c6044412288e9fb49c436128c65b
r2g_blind_compositional_1824,configs/blind_compositional/r2g_blind_compositional_1824.json,blind_compositional,colossus_zealot_vs_swarm_01,colossus_zealot_vs_swarm,legacy_r2_1300,True,4,immediate,5.2105,NARROW,staggered,narrow_same_side,3,10,500,350,1.4286,strong_advantage,0.0,"{""COLOSSUS"": 1, ""ZEALOT"": 2}","{""BANELING"": 4, ""ZERGLING"": 6}",985f31422a041ac1cdc88010e6a15a98541e9823d0af65cf3443889bc5b25a03
r2g_blind_compositional_1825,configs/blind_compositional/r2g_blind_compositional_1825.json,blind_compositional,colossus_zealot_vs_swarm_01,colossus_zealot_vs_swarm,legacy_r2_1300,True,5,near,8.7469,NARROW,compact,narrow_same_side,3,10,500,350,1.4286,strong_advantage,0.0,"{""COLOSSUS"": 1, ""ZEALOT"": 2}","{""BANELING"": 4, ""ZERGLING"": 6}",01200e47e8d7025364f9783a512c8ec9d0ed371402f43bda12512ab19d13f4ba
r2g_blind_compositional_1826,configs/blind_compositional/r2g_blind_compositional_1826.json,blind_compositional,colossus_zealot_vs_swarm_01,colossus_zealot_vs_swarm,legacy_r2_1300,True,6,immediate,5.2748,OCTAGON,compact,horizontal,3,10,500,350,1.4286,strong_advantage,0.0,"{""COLOSSUS"": 1, ""ZEALOT"": 2}","{""BANELING"": 4, ""ZERGLING"": 6}",eceaf97ab1fbb58d48d03772bea62c3475ff4c418955619ec2919d69e8eb36b5
r2g_blind_compositional_1827,configs/blind_compositional/r2g_blind_compositional_1827.json,blind_compositional,colossus_zealot_vs_swarm_01,colossus_zealot_vs_swarm,legacy_r2_1300,True,7,near,8.9067,NARROW,split,narrow_same_side,3,10,500,350,1.4286,strong_advantage,0.0,"{""COLOSSUS"": 1, ""ZEALOT"": 2}","{""BANELING"": 4, ""ZERGLING"": 6}",63698d9b6de0f5a1b0bd38dbe82a8583282e114384cd0e8dbc2ae8b25fca0137
r2g_blind_compositional_1828,configs/blind_compositional/r2g_blind_compositional_1828.json,blind_compositional,colossus_zealot_vs_swarm_01,colossus_zealot_vs_swarm,legacy_r2_1300,True,8,medium,12.9884,OCTAGON,staggered,diag_up,3,10,500,350,1.4286,strong_advantage,0.0,"{""COLOSSUS"": 1, ""ZEALOT"": 2}","{""BANELING"": 4, ""ZERGLING"": 6}",450ec03bd8868f1a334a0890a17a90a67288202ff757483edcd60d0d5b38212b
r2g_blind_compositional_1829,configs/blind_compositional/r2g_blind_compositional_1829.json,blind_compositional,colossus_zealot_vs_swarm_01,colossus_zealot_vs_swarm,legacy_r2_1300,True,9,far,17.1263,SIMPLE,type_split,horizontal,3,10,500,350,1.4286,strong_advantage,0.0,"{""COLOSSUS"": 1, ""ZEALOT"": 2}","{""BANELING"": 4, ""ZERGLING"": 6}",400c4fede0ea21c7566cd0a93537c1d03b6a03ad28ad97196d8d821361198228
r2g_blind_compositional_1830,configs/blind_compositional/r2g_blind_compositional_1830.json,blind_compositional,colossus_zealot_vs_swarm_01,colossus_zealot_vs_swarm,legacy_r2_1300,True,10,near,8.8082,OCTAGON,compact,vertical,3,10,500,350,1.4286,strong_advantage,0.0,"{""COLOSSUS"": 1, ""ZEALOT"": 2}","{""BANELING"": 4, ""ZERGLING"": 6}",8f85ab9280af1d45fc3220a78792b96c3d9c865a7ca286f96630367ef00fa74d
r2g_blind_compositional_1831,configs/blind_compositional/r2g_blind_compositional_1831.json,blind_compositional,colossus_zealot_vs_swarm_02,colossus_zealot_vs_swarm,legacy_r2_1300,True,1,medium,12.7579,NARROW,split,narrow_cross_gate,4,10,800,450,1.7778,strong_advantage,0.0,"{""COLOSSUS"": 2, ""ZEALOT"": 2}","{""BANELING"": 8, ""ZERGLING"": 2}",0debaf21ac27bad740efd2cad94033fcb54fedc56090883b6a5657fe80f9ab68
r2g_blind_compositional_1832,configs/blind_compositional/r2g_blind_compositional_1832.json,blind_compositional,colossus_zealot_vs_swarm_02,colossus_zealot_vs_swarm,legacy_r2_1300,True,2,immediate,5.4409,OCTAGON,staggered,diag_down,4,10,800,450,1.7778,strong_advantage,0.0,"{""COLOSSUS"": 2, ""ZEALOT"": 2}","{""BANELING"": 8, ""ZERGLING"": 2}",36f3abd50b639cd5c16eb72bad6e059346d5d222ffc35287b3a3d79a59224b36
r2g_blind_compositional_1833,configs/blind_compositional/r2g_blind_compositional_1833.json,blind_compositional,colossus_zealot_vs_swarm_02,colossus_zealot_vs_swarm,legacy_r2_1300,True,3,near,8.9081,SIMPLE,type_split,diag_up,4,10,800,450,1.7778,strong_advantage,0.0,"{""COLOSSUS"": 2, ""ZEALOT"": 2}","{""BANELING"": 8, ""ZERGLING"": 2}",90575fa9fefd6be99e5dba237b60dcfd8c0d3cc53333002f9d65e7a648cd6dd8
r2g_blind_compositional_1834,configs/blind_compositional/r2g_blind_compositional_1834.json,blind_compositional,colossus_zealot_vs_swarm_02,colossus_zealot_vs_swarm,legacy_r2_1300,True,4,far,16.9759,SIMPLE,compact,horizontal,4,10,800,450,1.7778,strong_advantage,0.0,"{""COLOSSUS"": 2, ""ZEALOT"": 2}","{""BANELING"": 8, ""ZERGLING"": 2}",4f64ef3406a6d61a2a9dfcfa6ef9d19c4e974c60c2e3a57ab0783861d09fd7d8
